ds,y,yhat
2019-03-29,7.52310708396065e-05,8.442939e-05
2019-03-30,0.00010245781516274193,0.00011075595
2019-03-31,5.376898315586629e-05,6.872184e-05
2019-04-01,,9.596184e-05
2019-04-02,,0.0001609661
2019-04-03,0.00010107438661627082,4.9825765e-05
2019-04-04,,9.544737e-05
2019-04-05,9.141713332049564e-05,6.3652624e-05
2019-04-06,0.00016762342769568322,9.327478e-05
2019-04-07,9.949267981591228e-05,7.7403325e-05
2019-04-08,0.0003624950564434433,0.00014293709
2019-04-09,5.971660351120557e-05,0.00010159803
2019-04-10,0.00015504588185698417,0.0001106852
2019-04-11,6.580983138555799e-05,8.572902e-05
2019-04-12,0.000192127576857904,0.00011881279
2019-04-13,8.328465063093904e-05,6.6632645e-05
2019-04-14,6.901527009114696e-05,0.00010949028
2019-04-15,,6.081509e-05
2019-04-16,9.755360931960807e-05,9.728357e-05
2019-04-17,8.612400475350627e-05,8.8116336e-05
2019-04-18,0.00016967601452094855,9.050393e-05
2019-04-19,8.953034608453431e-05,7.795779e-05
2019-04-20,7.25006321610658e-05,5.1560542e-05
2019-04-21,0.00012114418845063691,0.00012295913
2019-04-22,0.0001711692859782675,0.00010953675
2019-04-23,0.00022727744470298558,0.0001084011
2019-04-24,,7.021352e-05
2019-04-25,,7.9525256e-05
2019-04-26,,6.2370826e-05
2019-04-27,6.044354884940137e-05,7.320047e-05
2019-04-28,7.503548275583698e-05,7.921484e-05
2019-04-29,3.2305448860878916e-05,8.609861e-05
2019-04-30,,8.173066e-05
2019-05-01,4.4439778029693845e-05,4.3784243e-05
2019-05-02,,7.892124e-05
2019-05-03,9.467225570406302e-05,0.00017184691
2019-05-04,5.792596029111015e-05,5.4145097e-05
2019-05-05,,4.825934e-05
2019-05-06,0.00013656593403153493,9.5811185e-05
2019-05-07,7.512279964197558e-05,9.441156e-05
2019-05-08,9.910592827730778e-05,8.418178e-05
2019-05-09,,8.76858e-05
2019-05-10,4.513956276502566e-05,5.537154e-05
2019-05-11,9.496630929938019e-05,9.979281e-05
2019-05-12,0.00010258528561759768,8.621676e-05
2019-05-13,0.00013227895591326824,0.00013896264
2019-05-14,0.00011279021593985501,0.000111045876
2019-05-15,6.027591839554529e-05,8.157636e-05
2019-05-16,6.684581810757881e-05,0.00012500762
2019-05-17,8.34131295827061e-05,8.35424e-05
2019-05-18,0.00010940206331992898,0.000103987666
2019-05-19,5.410179013080364e-05,6.0129427e-05
2019-05-20,,4.4479995e-05
2019-05-21,,5.4398883e-05
2019-05-22,6.160744886417388e-05,7.417994e-05
2019-05-23,0.00023773389566103954,0.00023237172
2019-05-24,0.00019022132888294697,0.00014509902
2019-05-25,,6.196483e-05
2019-05-26,,5.9978895e-05
2019-05-27,,0.00021472789
2019-05-28,0.00021388289071355528,0.00020763808
2019-05-29,,0.00011497133
2019-05-30,,6.738655e-05
2019-05-31,0.00010380176615240312,0.00012820738
2019-06-01,0.0001110913578892818,0.00011999122
2019-06-02,0.00013411275769420814,0.000131415
2019-06-03,0.00022394630153359411,0.00019043552
2019-06-04,7.497821797791496e-05,8.399085e-05
2019-06-05,,7.674444e-05
2019-06-06,,9.339345e-05
2019-06-07,0.00010603900209801681,8.481944e-05
2019-06-08,0.00011470285224921974,0.00012139695
2019-06-09,5.798227713870748e-05,8.774281e-05
2019-06-10,,0.00017946812
2019-06-11,,7.1868686e-05
2019-06-12,,0.00013150666
2019-06-13,,8.798235e-05
2019-06-14,,9.842251e-05
2019-06-15,,4.4971603e-05
2019-06-16,,4.6520105e-05
2019-06-17,,0.000109491535
2019-06-18,,5.5972276e-05
2019-06-19,7.834792200606769e-05,8.655185e-05
2019-06-20,0.00014500213832306113,0.00016670162
2019-06-21,,0.000103495266
2019-06-22,0.00033702624285159873,0.00022856488
2019-06-23,,0.00014347341
2019-06-24,,0.00011145097
2019-06-25,5.676430782262968e-05,6.0013543e-05
2019-06-26,,0.00011996929
2019-06-27,0.00011336024156143439,9.87724e-05
2019-06-28,,0.0002262707
2019-06-29,,0.00011883517
2019-06-30,,4.7089445e-05
2019-07-01,0.00013547687481798136,0.0001288006
2019-07-02,,9.896519e-05
2019-07-03,6.490486827560437e-05,8.354928e-05
2019-07-04,0.00010080674400129209,7.88323e-05
2019-07-05,8.634794433509614e-05,8.411516e-05
2019-07-06,0.00024363596569008039,0.0002797444
2019-07-07,0.00013392722182505457,0.00010874556
2019-07-08,0.0001555472327641123,0.00015244304
2019-07-09,0.00016816839759624478,0.00019021987
2019-07-10,,0.0002819578
2019-07-11,,0.00012595106
2019-07-12,9.960225158913024e-05,0.00012313388
2019-07-13,0.00021113400039815254,0.00016590004
2019-07-14,0.0001590240186346843,0.00015467903
2019-07-15,0.00012134362549394049,0.00022137376
2019-07-16,9.949294681199182e-05,0.00017182787
2019-07-17,0.0001029899565596073,8.9430396e-05
2019-07-18,,0.00019721394
2019-07-19,0.000224455949254484,0.0001927064
2019-07-20,,6.5544096e-05
2019-07-21,,3.7321493e-05
2019-07-22,,6.2564926e-05
2019-07-23,,8.530809e-05
2019-07-24,0.00027664928347803755,0.000120024626
2019-07-25,,8.662858e-05
2019-07-26,,0.00013003033
2019-07-27,0.0003748235439795361,0.00029168258
2019-07-28,1.0693144061193651e-05,4.827815e-05
2019-07-29,,0.00023752185
2019-07-30,0.0002904841005197328,0.0002579361
2019-07-31,0.0001017603734559987,9.2042275e-05
2019-08-01,6.203561257773758e-05,7.973719e-05
2019-08-02,6.931060392966795e-05,7.385495e-05
2019-08-03,0.0001293293163233026,0.00011138082
2019-08-04,5.439807151584144e-05,5.060752e-05
2019-08-05,8.13181232161301e-05,7.731991e-05
2019-08-06,0.00010719082213080181,8.4270185e-05
2019-08-07,,8.524948e-05
2019-08-08,3.392179496586357e-05,8.8680434e-05
2019-08-09,,8.3853745e-05
2019-08-10,9.43958916130167e-05,0.00010986237
2019-08-11,0.00010262449547635336,9.021304e-05
2019-08-12,,7.3865405e-05
2019-08-13,7.553931569702112e-05,0.00010128917
2019-08-14,7.566995039410006e-05,8.9430396e-05
2019-08-15,0.0002075931034763477,0.00016372622
2019-08-16,0.0003438369097332165,0.00024669137
2019-08-17,6.347163361201263e-05,8.151575e-05
2019-08-18,1.2351929399301384e-05,3.8761907e-05
2019-08-19,0.0002172261027134072,0.00011219537
2019-08-20,0.00020674277893314497,0.00014443573
2019-08-21,0.00011778920927907491,0.00011619245
2019-08-22,0.0004112330546222121,0.00029131677
2019-08-23,0.00017407010989438089,0.00024715796
2019-08-24,7.082843692410782e-05,6.274013e-05
2019-08-25,,6.473983e-05
2019-08-26,,0.00014416156
2019-08-27,8.815073481496112e-05,0.00012096174
2019-08-28,,7.3299874e-05
2019-08-29,0.00011296109005343264,0.00014638275
2019-08-30,,9.9314704e-05
2019-08-31,0.0001645071120649142,7.935552e-05
2019-09-01,4.680369335760164e-05,7.7333076e-05
2019-09-02,7.491244269655249e-05,0.00013984303
2019-09-03,8.654131875531622e-05,9.23925e-05
2019-09-04,0.00012087243687287599,0.00011769096
2019-09-05,5.475685212657016e-05,6.677304e-05
2019-09-06,,7.999992e-05
2019-09-07,,0.00013619293
2019-09-08,0.00011545848382043176,0.00012492864
2019-09-09,,6.7891626e-05
2019-09-10,,0.00012041864
2019-09-11,,0.00011968879
2019-09-12,0.00013919069356995093,0.00015127225
2019-09-13,0.00040409546868901006,0.00017005415
2019-09-14,7.028406094606793e-05,6.689214e-05
2019-09-15,0.00013241103980833868,0.00012109024
2019-09-16,0.00011981962170052084,9.375015e-05
2019-09-17,8.294092695023237e-05,8.4358595e-05
2019-09-18,0.00023938851047599052,0.00013574163
2019-09-19,0.00014381163456724964,0.00012427519
2019-09-20,8.453244194851444e-05,0.00012836915
2019-09-21,5.721937687969091e-05,0.00010116519
2019-09-22,4.5292032468334634e-05,5.3749136e-05
2019-09-23,0.00016537077317480112,8.3125175e-05
2019-09-24,0.0003635183333071368,0.00012166729
2019-09-25,0.00014655486251515117,0.00014214963
2019-09-26,0.00013824878864054574,0.00010280408
2019-09-27,9.970338009420923e-05,8.34532e-05
2019-09-28,5.376445728358075e-05,4.81529e-05
2019-09-29,4.293575864260305e-05,4.2447253e-05
2019-09-30,7.058775556825078e-05,8.7144195e-05
2019-10-01,,4.6233174e-05
2019-10-02,,4.9604423e-05
2019-10-03,,5.7146604e-05
2019-10-04,,7.873032e-05
2019-10-05,6.804326392429657e-05,0.00014144125
2019-10-06,5.512081301882159e-05,5.5622524e-05
2019-10-07,0.00010840898777028192,0.00012430282
2019-10-08,8.354339672044502e-05,0.00013798202
2019-10-09,0.0001479428070979923,9.707049e-05
2019-10-10,,8.2354905e-05
2019-10-11,6.344203199527777e-05,7.846185e-05
2019-10-12,,3.8203885e-05
2019-10-13,3.54749403976169e-05,3.8919825e-05
2019-10-14,,4.782186e-05
2019-10-15,,6.402003e-05
2019-10-16,,6.961218e-05
2019-10-17,,8.8782435e-05
2019-10-18,6.376132090616103e-05,0.0001003041
2019-10-19,0.0001871150803564452,0.00010969682
2019-10-20,,4.1769763e-05
2019-10-21,0.00018458011057725276,0.00017301095
2019-10-22,6.543667931825658e-05,0.00011188985
2019-10-23,6.380401148642669e-05,8.3949e-05
2019-10-24,7.46519671634834e-05,0.0001449916
2019-10-25,8.650260841746844e-05,0.00010541994
2019-10-26,4.330122648443561e-05,4.3008327e-05
2019-10-27,,4.0028146e-05
2019-10-28,,6.854641e-05
2019-10-29,5.979893191214422e-05,6.6940556e-05
2019-10-30,1.8770897440844913e-05,7.858946e-05
2019-10-31,6.525082883134179e-05,8.572046e-05
2019-11-01,,4.4630917e-05
2019-11-02,6.0739050107224294e-05,5.725224e-05
2019-11-03,5.658386918930338e-05,6.5840104e-05
2019-11-04,,0.00010167693
2019-11-05,0.0001753631577738741,0.00016042734
2019-11-06,6.661194897051541e-05,7.465654e-05
2019-11-07,9.67912081082589e-05,0.00015555324
2019-11-08,5.7201983963044395e-05,5.066384e-05
2019-11-09,4.8987031281627744e-05,4.759944e-05
2019-11-10,3.4074334159156996e-05,5.7515535e-05
2019-11-11,,7.928959e-05
2019-11-12,0.00012265669980010584,9.0105146e-05
2019-11-13,0.00011161263538354877,9.139526e-05
2019-11-14,5.2754330537428405e-05,0.00010832936
2019-11-15,0.00014235305449409994,9.6201315e-05
2019-11-16,,4.049015e-05
2019-11-17,4.5905901512094016e-05,5.552502e-05
2019-11-18,5.5452416887658316e-05,7.612552e-05
2019-11-19,0.00011170182489209409,9.3874274e-05
2019-11-20,0.00013876073858157134,8.196457e-05
2019-11-21,0.00010671682055149177,9.2080685e-05
2019-11-22,4.105149407603568e-05,5.6966874e-05
2019-11-23,3.901303980324781e-05,4.08755e-05
2019-11-24,2.95991555182166e-05,3.4708573e-05
2019-11-25,,5.669065e-05
2019-11-26,,7.697423e-05
2019-11-27,6.416082313569533e-05,0.00010697659
2019-11-28,9.42194318910897e-05,9.225221e-05
2019-11-29,8.769705595831326e-05,7.75418e-05
2019-11-30,3.262799147971799e-05,4.7224996e-05
2019-12-01,3.842096553855113e-05,3.957524e-05
2019-12-02,0.00012684160651173484,9.904171e-05
2019-12-03,,6.1515464e-05
2019-12-04,,9.133838e-05
2019-12-05,6.684234623970988e-05,7.535299e-05
2019-12-06,0.00010205765324190245,0.00012147335
2019-12-07,6.213963206391825e-05,8.998512e-05
2019-12-08,5.420914158144287e-05,5.634612e-05
2019-12-09,0.00012219337164667184,9.1531736e-05
2019-12-10,8.874310956263718e-05,7.836121e-05
2019-12-11,8.430435124877209e-05,8.692002e-05
2019-12-12,4.766789064206747e-05,6.518941e-05
2019-12-13,0.00014699445644098547,0.00012102086
2019-12-14,6.951380149826807e-05,5.4020456e-05
2019-12-15,,5.8641963e-05
2019-12-16,9.00489083600475e-05,9.655581e-05
2019-12-17,0.00013504246124398264,0.0001117218
2019-12-18,6.93161915514046e-05,7.383216e-05
2019-12-19,0.0001337245455553247,0.00010013217
2019-12-20,,9.094461e-05
2019-12-21,2.4400528336599314e-05,3.5448375e-05
2019-12-22,3.1571596550530145e-05,6.004162e-05
2019-12-23,0.00013777355710027533,0.00012618124
2019-12-24,5.330898796131763e-05,4.6238452e-05
2019-12-25,,4.2126612e-05
2019-12-26,6.4329526668347e-05,7.40647e-05
2019-12-27,6.376035255852773e-05,9.6916185e-05
2019-12-28,,8.6237305e-05
2019-12-29,0.00014448226931940933,6.181493e-05
2019-12-30,,8.1041086e-05
2019-12-31,,3.489604e-05
2020-01-01,,1.844978e-05
2020-01-02,4.4935608235840155e-05,3.9650833e-05
2020-01-03,7.039428232971907e-05,7.49816e-05
2020-01-04,5.926337090741387e-05,5.2781907e-05
2020-01-05,3.4147913538618366e-05,4.4093867e-05
2020-01-06,4.116761235269183e-05,6.742874e-05
2020-01-07,5.9333866647545085e-05,6.455131e-05
2020-01-08,5.728742029662279e-05,5.7205867e-05
2020-01-09,0.0001335921098051701,9.4460396e-05
2020-01-10,6.190732090348044e-05,9.115084e-05
2020-01-11,0.00011751528055000828,8.384215e-05
2020-01-12,6.098619113597325e-05,3.5785346e-05
2020-01-13,5.4806724894111076e-05,5.4179647e-05
2020-01-14,6.963287930967192e-05,4.659305e-05
2020-01-15,8.703503207467572e-05,7.714303e-05
2020-01-16,0.00012062476471923882,8.5047635e-05
2020-01-17,6.685809601326872e-05,7.8612065e-05
2020-01-18,5.445877596535596e-05,4.137453e-05
2020-01-19,4.5436267856847674e-05,4.3923443e-05
2020-01-20,7.512447817756598e-05,8.509714e-05
2020-01-21,,7.406283e-05
2020-01-22,5.4363190536611724e-05,6.284796e-05
2020-01-23,5.5130843133710536e-05,8.3765866e-05
2020-01-24,7.918046691263937e-05,7.169593e-05
2020-01-25,7.326968641210743e-05,0.00012386346
2020-01-26,6.773289461480294e-05,6.428057e-05
2020-01-27,6.915537637154977e-05,5.6011435e-05
2020-01-28,4.80450479055428e-05,5.3597152e-05
2020-01-29,,8.2711755e-05
2020-01-30,7.238328424506374e-05,8.367147e-05
2020-01-31,0.00017778229983873424,0.00013735624
2020-02-01,6.159214510973861e-05,8.164133e-05
2020-02-02,4.789072962640526e-05,5.7364618e-05
2020-02-03,6.21393254368394e-05,5.8263566e-05
2020-02-04,6.91144045040739e-05,6.968941e-05
2020-02-05,,7.790654e-05
2020-02-06,3.197971911172567e-05,5.3381675e-05
2020-02-07,,8.8260516e-05
2020-02-08,5.605606080392928e-05,5.000108e-05
2020-02-09,4.241801561156928e-05,4.2346237e-05
2020-02-10,9.738902398494441e-05,8.294885e-05
2020-02-11,6.606819777249384e-05,7.996611e-05
2020-02-12,4.697896428335422e-05,7.7006276e-05
2020-02-13,5.738370083785532e-05,7.121289e-05
2020-02-14,9.919884217358366e-05,0.00011097701
2020-02-15,7.808510876043853e-05,8.042247e-05
2020-02-16,0.00010493779816001517,4.6630408e-05
2020-02-17,,7.0376605e-05
2020-02-18,5.0968470843580234e-05,6.953212e-05
2020-02-19,7.412884867225593e-05,8.559509e-05
2020-02-20,5.205062416761854e-05,6.879832e-05
2020-02-21,4.061019056057995e-05,7.868443e-05
2020-02-22,0.00011557568037360292,8.823581e-05
2020-02-23,3.5027866689785534e-05,5.937719e-05
2020-02-24,3.6660470639566644e-05,4.142753e-05
2020-02-25,7.162637112161851e-05,8.598109e-05
2020-02-26,0.00014521451957590412,9.91405e-05
2020-02-27,0.00015504786569738686,0.00010608427
2020-02-28,0.0002345384020300539,0.00013063794
2020-02-29,9.128020809432631e-05,8.6612315e-05
2020-03-01,8.53470391145787e-05,6.3502404e-05
2020-03-02,0.00012574060145937278,8.832973e-05
2020-03-03,0.00011404257986474275,9.18057e-05
2020-03-04,0.0001703948653719878,0.000104084305
2020-03-05,7.273589912617773e-05,0.000110510155
2020-03-06,8.963698138194657e-05,0.00010775663
2020-03-07,5.5922280042013454e-05,5.8191963e-05
2020-03-08,,6.7863e-05
2020-03-09,6.456873168223228e-05,5.4079206e-05
2020-03-10,5.3022259983400024e-05,5.5425735e-05
2020-03-11,,7.463941e-05
2020-03-12,0.00038790212156923805,0.00019968532
2020-03-13,7.968131345161691e-05,9.201873e-05
2020-03-14,,6.7306246e-05
2020-03-15,2.9672177233834383e-05,4.40687e-05
2020-03-16,4.961355946123385e-05,9.728357e-05
2020-03-17,,9.1046815e-05
2020-03-18,9.749094160473723e-05,9.298489e-05
2020-03-19,4.261119459857254e-05,6.330512e-05
2020-03-20,5.6231381620430085e-05,9.861841e-05
2020-03-21,3.389468218849926e-05,6.418205e-05
2020-03-22,3.554002703591223e-05,6.316258e-05
2020-03-23,2.77141751863684e-05,5.498804e-05
2020-03-24,3.816121734394689e-05,4.0731018e-05
2020-03-25,,9.5040894e-05
2020-03-26,3.981010949898826e-05,5.813532e-05
2020-03-27,6.044981609342876e-05,6.3951535e-05
2020-03-28,0.00010043641546601502,0.00011945005
2020-03-29,7.073367708618448e-05,8.5799744e-05
2020-03-30,4.055913277319334e-05,5.737936e-05
2020-03-31,,3.7743677e-05
2020-04-01,5.047988993724178e-05,9.685768e-05
2020-04-02,1.6621937212282607e-05,3.383183e-05
2020-04-03,0.00011875936698008822,0.0001285324
2020-04-04,4.9829333521841255e-05,6.236316e-05
2020-04-05,,6.4265114e-05
2020-04-06,2.2727155468829025e-05,6.300445e-05
2020-04-07,3.235937471243639e-05,9.627898e-05
2020-04-08,8.227198936806391e-05,0.00011417949
2020-04-09,5.0137757146244354e-05,9.696185e-05
2020-04-10,3.585187770022598e-05,8.019559e-05
2020-04-11,2.8610152342237928e-05,9.399288e-05
2020-04-12,1.9161179461584684e-05,5.297303e-05
2020-04-13,,0.00021411225
2020-04-14,2.3315585844172774e-05,5.042377e-05
2020-04-15,5.35385573080258e-05,6.427591e-05
2020-04-16,0.00018008543902808932,0.0002625721
2020-04-17,5.3886228753711684e-05,0.00012875457
2020-04-18,4.020716675266184e-05,7.449049e-05
2020-04-19,3.455454625692458e-05,4.4156754e-05
2020-04-20,8.963960315118803e-05,0.00012380038
2020-04-21,4.828000837039039e-05,5.061463e-05
2020-04-22,3.635423664492302e-05,6.504127e-05
2020-04-23,9.371876050929229e-05,7.398383e-05
2020-04-24,,5.660053e-05
2020-04-25,,4.3615208e-05
2020-04-26,3.057941424821035e-05,3.784418e-05
2020-04-27,,4.3490545e-05
2020-04-28,,4.4919736e-05
2020-04-29,4.66271788800364e-05,5.478399e-05
2020-04-30,0.00011688278959702417,0.00012337802
2020-05-01,4.117934364837813e-05,0.00011194244
2020-05-02,4.574899674502869e-05,0.00012375505
2020-05-03,2.6729055152577005e-05,3.914821e-05
2020-05-04,,0.00016989105
2020-05-05,,5.96595e-05
2020-05-06,2.7085427808020348e-05,8.164733e-05
2020-05-07,9.583671770592901e-05,0.00011500409
2020-05-08,5.3234856336335276e-05,6.982207e-05
2020-05-09,5.390046537798541e-05,6.740446e-05
2020-05-10,5.323834362301102e-05,5.5534714e-05
2020-05-11,0.00011290126323550023,8.0137324e-05
2020-05-12,0.00011346708984961428,0.00019584643
2020-05-13,9.067534335873381e-05,0.00010764394
2020-05-14,0.00031603399922927226,0.00027877165
2020-05-15,6.622210559772748e-05,7.576189e-05
2020-05-16,5.9739963640270713e-05,7.798793e-05
2020-05-17,9.88586926515373e-05,0.00010919476
2020-05-18,4.6289680708707056e-05,5.2838208e-05
2020-05-19,7.04609979507062e-05,6.353421e-05
2020-05-20,,7.7285964e-05
2020-05-21,,4.6538087e-05
2020-05-22,,4.7709786e-05
2020-05-23,7.986452901422886e-05,7.394574e-05
2020-05-24,7.086349686341745e-05,5.3519234e-05
2020-05-25,2.186776019063647e-05,4.853688e-05
2020-05-26,0.00017171977170340674,0.00020688858
2020-05-27,9.531678089218159e-05,8.0346654e-05
2020-05-28,0.0001664115415510026,0.00011893829
2020-05-29,6.215859405111126e-05,0.00013293055
2020-05-30,,0.00010621008
2020-05-31,2.575433477102637e-05,4.3033644e-05
2020-06-01,0.00011878926173847877,0.0001288006
2020-06-02,0.0001497321806811555,0.00014939644
2020-06-03,0.0004617821171617742,0.0003409624
2020-06-04,0.00010510208635331255,0.0002014771
2020-06-05,,8.46767e-05
2020-06-06,,5.750739e-05
2020-06-07,,0.00012269689
2020-06-08,,0.00017568898
2020-06-09,0.00033476426825085575,0.0002620826
2020-06-10,0.00018476877091948805,0.000123908
2020-06-11,7.486294561117174e-05,0.00011023773
2020-06-12,0.0002230785937366516,0.0001750799
2020-06-13,4.795281544911774e-05,7.320103e-05
2020-06-14,6.178203608177995e-05,6.982337e-05
2020-06-15,5.587223599850184e-05,7.151864e-05
2020-06-16,9.353929752665293e-05,8.180697e-05
2020-06-17,3.893490525098723e-05,4.4319808e-05
2020-06-18,7.170516242078699e-05,8.435813e-05
2020-06-19,,0.00020913419
2020-06-20,4.968147399442021e-05,7.6601085e-05
2020-06-21,5.290887752851011e-05,7.666284e-05
2020-06-22,6.355092635260783e-05,7.532784e-05
2020-06-23,,0.000103300335
2020-06-24,,5.9829457e-05
2020-06-25,6.54963841409532e-05,7.1026574e-05
2020-06-26,0.00013086751963682918,0.00019126647
2020-06-27,0.00011879968273408425,0.00021260574
2020-06-28,0.00032069260586911174,0.00021689312
2020-06-29,4.0295612517953634e-05,5.039344e-05
2020-06-30,,5.2049476e-05
2020-07-01,6.349483784065643e-05,7.929681e-05
2020-07-02,,0.00014659917
2020-07-03,9.265452764241148e-05,0.000109372646
2020-07-04,0.0001955223295174394,0.00015672627
2020-07-05,7.350688044400249e-05,8.049738e-05
2020-07-06,0.00017116201049004865,0.0001956546
2020-07-07,5.848379413253309e-05,7.7643184e-05
2020-07-08,0.00042084917321712174,0.00023093139
2020-07-09,8.256713963094595e-05,0.00013902423
2020-07-10,,9.972403e-05
2020-07-11,0.00018853315459679327,0.00016793107
2020-07-12,4.523559470525558e-05,6.00798e-05
2020-07-13,5.917032906222885e-05,6.121456e-05
2020-07-14,0.00012814121579842234,0.00013474342
2020-07-15,0.00010842245923574089,0.00017599558
2020-07-16,0.00013645777310303305,0.00015303411
2020-07-17,8.200358273271799e-05,9.972403e-05
2020-07-18,,0.00014747465
2020-07-19,8.153523807124639e-05,0.00013747693
2020-07-20,0.0001382326992956492,0.00021438241
2020-07-21,,9.994226e-05
2020-07-22,,0.00017991992
2020-07-23,,0.00012593744
2020-07-24,7.014757151470061e-05,7.2640665e-05
2020-07-25,5.826450920576997e-05,0.00011097488
2020-07-26,8.522350265076818e-05,5.7776047e-05
2020-07-27,0.00016017303826870033,0.00010126493
2020-07-28,8.431318985533248e-05,7.235745e-05
2020-07-29,0.00029155757550132033,0.00021671566
2020-07-30,7.261094729670573e-05,0.00010317157
2020-07-31,0.0002402920093279552,0.00021081843
2020-08-01,6.329796165890438e-05,0.000109398345
2020-08-02,6.237017117273568e-05,0.000119685435
2020-08-03,5.775748864669979e-05,0.000117181575
2020-08-04,5.906280880811935e-05,5.844046e-05
2020-08-05,,6.68279e-05
2020-08-06,,5.231061e-05
2020-08-07,,6.01087e-05
2020-08-08,9.729733439111179e-05,0.00010358251
2020-08-09,,0.00013374894
2020-08-10,6.907578980910156e-05,7.3831354e-05
2020-08-11,0.00010438525896093021,8.22658e-05
2020-08-12,0.00012106287663943456,0.00011858433
2020-08-13,0.00016632300811574076,0.000115319184
2020-08-14,0.00011787232717599157,0.00016487062
2020-08-15,4.268391564940927e-05,6.692299e-05
2020-08-16,5.260682944848923e-05,5.2290627e-05
2020-08-17,5.9198214627677404e-05,0.00016366296
2020-08-18,8.726668929352093e-05,0.00011608464
2020-08-19,5.268458421275522e-05,6.155992e-05
2020-08-20,6.537729314412366e-05,0.00011023773
2020-08-21,0.0001460812264072632,0.00017510903
